TRADER,n_trades,avg_from_amount,avg_to_amount,cluster
osmo13m6tpcafcayyumyyjn58ul25kpvy40uu29m2jz,1,1400000.0,189892.0,0.0
osmo13m6w3u4pt0sz96ptphwz8kmqp8gt3hhae9z6a9,3,315333939.6666667,8588014976.0,0.0
osmo13m9g38k8ccz3tnc9y97d78mq28u88jx4mj7ndp,1,365708.0,123091.0,0.0
osmo13malrrmcn3vcrnqgjc02et0alj072hjjghee5v,3,415333.3333333333,412786.0,0.0
osmo13mc7cpqr805qcjx4e8uuexvu2h6jazzwznrlqk,1,100.0,6.0,0.0
osmo13md7q667a3dfdsnx6e4ufzqdc3exaqrmxgmud7,15,3.333333333333638e+19,23266204.4,0.0
osmo13mf9eackd4jmm3nrukj7788tzsxtkw894dvy4c,1,84633201.0,7758194.0,0.0
osmo13mfahcg27jpvm5cakrkjn3p74qrgmkfqd44cyw,1,140000.0,9662.0,0.0
osmo13mfq0e4jrp23qvs4vkajljvdw4ddtupzrt785l,1,12000000.0,1091418.0,0.0
osmo13mgzsdpr3dhgp2yssrp4tc6s2gmxdh9m5mtm4g,1,550000.0,6082814.0,0.0
osmo13mhngqdnfpyzecn4wc66x8e42kakdt3nnqmnac,1,100.0,6.0,0.0
osmo13mhpvcg3frukqyelwlv3ryzty56umhx3vurwkp,3,1862888.6666666667,199681.66666666666,0.0
osmo13mhypkvvxj9kh5jhgcwsxr7qxt6ju6n73re8sp,1,6513259340.0,446816.0,0.0
osmo13mjm9q50hnvhwwzvsa2ygemgdse3faha7r86xu,1,100.0,6.0,0.0
osmo13mjp48n57qmtn73xlxgtdfxqk5kfzw7fzq208f,3,4.2566666666671826e+18,172544.66666666666,0.0
osmo13mjwl63xfwvr5wlzwkal3dczl8ush6a9dd6wat,1,5092047.0,103202.0,0.0
osmo13mm0ua6c20f8jup3q2g0uuw2k5n54cgkv6qd04,2,6499299.0,2726912.5,0.0
osmo13mmjxwrgsx88hhyg74898m94af6ksv3hu7p2yp,1,4407223.0,55930404.0,0.0
osmo13mnv3r5a3789lnpz3wjqjftvatfk2vg74pcjn9,3,85613611.0,3246136.6666666665,0.0
osmo13mnz5xj7x5tx88anex868hxthd9rhpjkm35hvn,11,6.581563415593013e+18,3.533291051344685e+18,0.0
osmo13mr053t7q8lc57fmzwzw5htrp02jfx2enuh269,3,3.35000000000009e+18,25436.666666666668,0.0
osmo13mrpgmf58vw7gceeeghkmkn6m9s245hz5tla39,1,182969999.0,657547.0,0.0
osmo13mt2mg9j6qm32gahzvdgua3xvsx9xpjx74ddka,1,100.0,6.0,0.0
osmo13mth7rellnsvra09jjqu2enjepudls6ql8wpkp,1,1200000.0,80358.0,0.0
osmo13mw3gn62cskq2vdrx00hph2gg03axd9f4rhgdc,8,20729853.875,25189472.0,0.0
osmo13mwvv3c6aannam7erly4p9qmmt9q86pwq2ltza,3,36417028.666666664,7454308.333333333,0.0
osmo13mx40cgrkac3g3xwk4my7vzlhzw53eqccjf728,1,1500000.0,93185.0,0.0
osmo13mzcw7ezlgzcgpls7xqxpsg5qqsxvp8j9nd52p,1,36582437.0,81461167.0,0.0
osmo13n4a0q67urtpfyjuzp24egq2xtfkhffcxtr60h,1,100.0,6.0,0.0
osmo13n9ypuzvczalu5dzpsdjqwezefsfn4cye3x5fy,1,100.0,6.0,0.0
osmo13nc5m34j6cauplfrn0gt6kka8yl3umvd250tet,1,400000000.0,21041179744.0,0.0
osmo13nfnt68ehsu4ac69yq67clwcj082ugz8nhvpf0,1,50075973.0,3036209.0,0.0
osmo13ng06q06uaugdtmk2c9tkt38h2y23j4uhfyn49,1,100.0,6.0,0.0
osmo13ngs40adg7y3ud5f8run5zsxh0p6hasct60utj,1,100.0,6.0,0.0
osmo13njswu6ll2f2yn4x80nd3l8drdrlc8cc4mc4he,1,100.0,6.0,0.0
osmo13nkhcmmhn0fk8jwdtujylayuj0kpg52sk8slee,1,100.0,6.0,0.0
osmo13nllz79tz3vvhw2yjxcjmnz4evcs9fcrwq74w3,2,64426492.0,101075433.5,0.0
osmo13nlz26p2hfk54e73ywjma8n459ps9fey3m3p5m,1,100.0,6.0,0.0
osmo13nmg46vvcvqj0nx3w6rruyjvvwz2ktmq4pgys7,1,100.0,6.0,0.0
osmo13nmu649t7nskn9ewhxh7054cly647nkcj3pw3k,3,2000000000.0,1873018115.6666667,0.0
osmo13nmxcpfdna5v6n0jgmzmqlfv9w5j3qrzjgad4m,1,21000000.0,1485391.0,0.0
osmo13nppqfy0k6zcshfmv42z2nc8dm34d0g9nvduq5,1,100.0,6.0,0.0
osmo13nqkzjn8y93g5uhdh2fj34t4u5njut2eprl8k0,1,100.0,6.0,0.0
osmo13nqqq6a00ld5g0wf25cxh0flux77l32cgylm2e,1,15750000.0,13868435.0,0.0
osmo13nqvzfn79an0gldj27w7zlv3p6zsrdfnvsdfaa,1,100.0,6.0,0.0
osmo13nsaxple0ect8zmgz6kn2av40xd3nr6r6yghd0,1,100.0,6.0,0.0
osmo13nu2ffks6l4skrg565qlvsrh33539yy79qkk2j,1,1197430.0,210237.0,0.0
osmo13nuhr830cjq9qy6n87ag44ezjcj6x9g33x38cy,1,100.0,6.0,0.0
osmo13nyn5v2mxv8cs6nj0khrxy9wkmw7ry0cq98p4j,1,8800000.0,6306991580.0,0.0
osmo13nzc2zgkga7a6s3sx20np84c3n5uf5pth92atl,1,100.0,6.0,0.0
osmo13nzd92mad8l56dqkgv0c9uq8pzldvx4wjn5cr2,1,100.0,6.0,0.0
osmo13nzfmzqftt8fszkm4c0pvlu5dwqqadt52yfgg8,1,100.0,6.0,0.0
osmo13p06wxwwp7zy8urggt79l9tpz9ary6l2gqtllq,1,2267633.0,11672902.0,0.0
osmo13p2avqpw7tzel74ndqsep0fjvylmvn3scf82wt,1,2000000.0,8787148.0,0.0
osmo13p3rxv35s50feu5yx4uwkm7kgywcwfa3x0msrs,1,100.0,6.0,0.0
osmo13p578rkpnnvvpanhzgd2hr6x8gkwuk8qa538f2,1,100.0,6.0,0.0
osmo13p5dt20sggkxpj9w0lgenk87tuj8ykz0k9kldj,1,11415324.0,168887430.0,0.0
osmo13p5p23fjgmw52ee54q0s4dqqs78a5zk6qhr984,4,1503185.75,27814.25,0.0
osmo13p6c7phdz9xr2egp3vc0wcqzre65a7arat0qfz,1,6.5e+18,2833980.0,0.0
osmo13p82k92s83t7tca57q38fwex6d6ef7kfhasr6j,4,2356781.5,3.021153683319305e+17,0.0
osmo13p83k5ca3tgtdw87gd8pmljpget5dmu3wpzxl6,1,361000000000.0,2954936.0,0.0
osmo13p9c3zzx8z5zhnmrxwrqd7xl9uurt3gfln3e9x,1,100.0,6.0,0.0
osmo13p9clkfl0ydfx5k74h2ssr5cznupda7937dnu3,9,2.0897105802430646e+18,2.047278013650519e+19,0.0
osmo13p9khqp0ur79ug2l9mvtshwuu9fg5zz8ayhwpa,1,100.0,6.0,0.0
osmo13pj6tvt8su7tlatwa8cpw0z3pqe9fkxv6g774f,24,1.0100770323766178e+19,564482.7083333334,0.0
osmo13pmkkxan4pxk724mugk6xqa94m8hs4x40qztpt,4,45056028.0,2931095886.25,0.0
osmo13pmvthtvylwqvtw3x6n5hq69nf99uymkhzj7qy,1,100.0,6.0,0.0
osmo13pnjvp09x2qvfg53up6rv4udm25d9wrnh7kzjm,1,100.0,6.0,0.0
osmo13pqe0lmc792mllhp7xtfhqqvuynden7f2wcns8,35,2350228513.885714,23632221.742857143,0.0
osmo13pqwccswtsdc8s8fvs887x3fs5pc7wy095cc5l,3,43522832.0,2601777.6666666665,0.0
osmo13prn9yc4d987r4ywextemlsfepmnczzwjxny52,1,100.0,6.0,0.0
osmo13pt9rrww2g85pzzw3zaqwtyrykrf6du5ll8j0w,1,8549659.0,128293520.0,0.0
osmo13puct6r5n6rssqasz4semqngk3tzuv7yn5ulpv,1,100.0,6.0,0.0
osmo13pw2eflhygv2rll337fze6m24gu04h58we28q2,10,1851624978.6,575013605.9,0.0
osmo13pw7mepxtdutxs72j4plg40v0594gyd37l9sz0,1,100.0,6.0,0.0
osmo13pyfufzzddqq255sfduc69axddda4qhj06recw,1,100.0,6.0,0.0
osmo13q2uvrhgr6tezunv4v4q593lq6vn9xq5zmqgmp,1,100.0,6.0,0.0
osmo13q4xtjey4pf6zp6eugt036du7jltkwt7j5a705,1,3e+19,92498999.0,0.0
osmo13q4yg2rgvf4ygcyvl25h8cc4r0d9ftc08emkeg,1,100.0,6.0,0.0
osmo13q5caupp27n59fy4q2mar7vp0uqv5jqjgax47d,1,57525848.0,5230155.0,0.0
osmo13q65pfhv9a5gk08jlnrfldk32r4nlva5k0482k,1,100.0,6.0,0.0
osmo13q6r6ax6dlsye5upkh2ukptwlxnzn0wvca3mgz,2,25500000.0,1.907913005156739e+19,0.0
osmo13q74dukj8005mh33akt6ya7xmp7pm0uhh70e6x,1,627110.0,2590233985825235.0,0.0
osmo13q90xwjw68jps4k3dhaah02ehmmergd44az952,1,2838122.0,7.095794672289618e+18,0.0
osmo13q9kfxxy2u2700t3qkp9pq3p788vlprggq35t2,1,100.0,6.0,0.0
osmo13qcz2dm72ujqvmrkysjge6entyky57cqtj7nqw,1,100.0,6.0,0.0
osmo13qe3um6j0vtr8c8vuwe8s8nyve2lw5gqz3dgcq,1,44323644.0,47940501.0,0.0
osmo13qfl5qw37ux0hprppz50epvkd0r0lzaazaex3w,25,457718.6,6.374282874770797e+16,0.0
osmo13qg8wcye68jy2pzxlft33kp6q5u846c2h09zqg,2,1946002344.5,169034.0,0.0
osmo13qhl9kxa7y8nra9mqnx8jmephsw6ykgysvxp6k,1,100.0,6.0,0.0
osmo13qj37u9lrjlv6c5nszc962uhkseynvmjnvs7w4,1,100.0,6.0,0.0
osmo13qjs8qhcdx0aev6zlneg5ayk9n0xmy80vepfhk,1,100.0,6.0,0.0
osmo13qjzx5rw3lxrxp02prnmdulp8hle728ecnxra5,4,7959678.0,8398551.75,0.0
osmo13ql5gnxtayvzzy9unyjkx3yy6lg693x9g4nyh8,1,23000000.0,1529694.0,0.0
osmo13qll4ykzk2tymtkvc8l4x2gyu8r2p8f5h4aak5,1,100.0,6.0,0.0
osmo13qmz4tnvqjuyfegnle35farscnz4f0avx3gr78,9,482199928.5555556,658165745.7777778,0.0
osmo13qny7y3msjr5lyngqt28hjgz33xhtd24s2tucv,1,11919970.0,237063.0,0.0
osmo13qpgwqyhme2lmg3w88vkyd8wcpr529s5tw6f9l,1,100.0,6.0,0.0
osmo13qpu5wf5uafq3gjujtadufk2q267kx9vzjlem7,1,1000000.0,1195363.0,0.0
osmo13qsqfuns69jctxn5hx8n7mxa94zez9fazqnnvg,1,7e+19,73119.0,0.0
osmo13qtzss8g6wy0x6hl2uvdvytl594hwdxl6l3saj,1,31000000.0,584464.0,0.0
osmo13qx27ekfs598enc7ql60306vpunmwvz7z8xwrc,1,100.0,6.0,0.0
osmo13qxles3d70xsvp2yae0qaaf4vzlllt3jj7p0cj,2,47100000.0,1.3039407625456239e+20,0.0
osmo13qyhes9tat6ua9qhyd3d3tvf4prqrh7mk336ex,1,100.0,6.0,0.0
osmo13qzmf7cndm8t02s5lkpltqta5xvf60xfvpkgg6,1,100.0,6.0,0.0
osmo13r086e0md06mdz0f8wwqpxmt542n3d47rsyny5,1,100.0,6.0,0.0
osmo13r22ppsjj7048msg0ky3492qkptvtmqskkq4sh,73,201465027.60273972,208797050.02739727,0.0
osmo13r4wkzlr5kvgta8w6zltehjjjmhkej93aszgl3,1,6183863.0,6.455164783066084e+17,0.0
osmo13r5gcycft6zr53e326hz5a8vt959ltsnstmkt5,1,100.0,6.0,0.0
osmo13r5ltpht7qjzvk48w8u7ngddtzenjd9snz5w5t,21,3.6504761904778994e+19,6115076.476190476,0.0
osmo13r5mlc8kys6lfnkufhaw6pf4r5h9xzhl2rjfd8,1,100.0,6.0,0.0
osmo13r7kxnyszw6srhzmvtwwp66d6xrv5fp2u3lmlf,3,1.326666666667455e+18,533666362194618.7,0.0
osmo13r8xlqtpsd74s3xlauf6875my76qzjwg3wrgwm,5,281683.2,538218.2,0.0
osmo13raa6zkg5r8zz3886dpv0kxzyfsp8q45z4q4wa,1,100.0,6.0,0.0
osmo13rc3gl44j2t3staw6peneajas60sqsl3kuymry,1,100.0,6.0,0.0
osmo13rc3v67v2tjyt9mrp97k5jw5em7zgs97jzqe8t,1,100.0,6.0,0.0
osmo13regmuuf8e9w3gxyvzpcx0g7ql0wyeglxs5lhf,1,89000000.0,130513.0,0.0
osmo13rg58zg0vrea4c058556jg9hugllz7dus2m5he,1,100.0,6.0,0.0
osmo13rkl8vhjfzd62a66rkl0e6dhc3zdkegkfdrtsp,4,4417312.75,3787028.5,0.0
osmo13rlm3f8rnj879uxw0ufvg7qe73cu008qgmlugr,1,129241360.0,2.9442966620145762e+20,0.0
osmo13rm8tzafnf98su0ut2cy3pe9548mvwjacuepfz,1,100.0,6.0,0.0
osmo13rnwmx6dn4xserq403cqsvmlruzphrecx954fv,4,351227753.5,55691083.5,0.0
osmo13rp76tdxtty57j50utfgkmufd4574rcyuql45j,1,4000000.0,59743053.0,0.0
osmo13rqe7vw0kvf5ct5z6t3t8edke4kvyq5g8x9t6u,1,9900000.0,159265404.0,0.0
osmo13rrxnc3pxj5l6c9zqvj0cv9sre72vxjzt66y3t,1,100.0,6.0,0.0
osmo13rvwt2gch2g9xwa4ns77xxvqkte5tnym4m32gx,3,125039880.33333333,33055562.0,0.0
osmo13rwaclrkhkz3ch88zvenc73n2jcf089sd40gv8,2,2.500000000005e+17,43848904.5,0.0
osmo13rwy00fwwsqk6c3fj2gpxj9ml2ua8j4weavae3,1,100.0,6.0,0.0
osmo13rzgrc35x3hzwpagv2598shard8kszms5l2v0c,1,100.0,6.0,0.0
osmo13rzyt3ftktjsz53tsuq223cm9ez8qx0h4qurjm,1,100.0,6.0,0.0
osmo13s28c8l4c3jhwrv6vcc93leqhk890fq5kkfwvy,1,3000000.0,804578.0,0.0
osmo13s4d74pgv96d0y49twfvlk5sdnyg4gld0ygfa9,1,100.0,6.0,0.0
osmo13s530dhzfxrwma9kg7x4pqgl0gey6k0vglsawu,6,1.6500000000410488e+18,2904233.8333333335,0.0
osmo13s5san46d8krvt9tdrfcvhjlllxs2zv0jvslfw,1,100.0,6.0,0.0
osmo13sa5l7nw9guvp7w8r5v3ns7fgmjdmfsyztyznw,1,100.0,6.0,0.0
osmo13sa9dxd4tnlchkd2eh342ft7s5mw9a3edv8ck8,1,100.0,6.0,0.0
osmo13scerd0eeaqlkdwhe2tc9c4jnct3yelsrh4uay,2,1400000.0,2.0575815021518403e+18,0.0
osmo13scq8f9sq303j8vmadufwpefepwhy723zzznk7,4,34843061.25,3352.75,0.0
osmo13sf2ldn9mdrenp77pt2c7gq2h2l8lf0jj8zz5q,1,1658.0,28031.0,0.0
osmo13sj3weevkxsc9yrkn0smzgzz4y3thqyy0zj9aw,1,100.0,6.0,0.0
osmo13sj5zsaqqrvtnfm90ay70w5z0t9v8txze6sn2t,1,100.0,6.0,0.0
osmo13sjq893ek9fsfvlx83m4tdmh2hkh53xhfjruf9,3,9.93513851230921e+18,8634388.666666666,0.0
osmo13sk4dwrcywhqas32qrrav7e9lgc86nffjrhnfs,5,361190928.8,1108487.8,0.0
osmo13snvtmj26n6jyt79etf4vejezuqk8v0dhaenvh,2,53150000.0,1.7302811225469157e+19,0.0
osmo13spg6l4mqvs8tzwvrgd3chmzg9p2up8zjavdnd,1,100.0,6.0,0.0
osmo13srnxf7zqddvpf2e6pgrv3d6l5jatqntlqxu2s,9,1.5235125590358976e+20,190546262.44444445,0.0
osmo13srtpmg30kl40w6l3zqjztrg0slxptuk5lkzut,1,1000000.0,976951.0,0.0
osmo13sskdyq20xneh8508y4rkc47qvq0237ax4l877,1,100.0,6.0,0.0
osmo13ssuddcmn7scchtw6a2rnkslqyf3yfrkjwd9qy,1,100.0,6.0,0.0
osmo13ssw8qxrhh66x26hf8wjngcytt7jnqweayd529,1,100.0,6.0,0.0
osmo13stg3ee3g5quekem2da0ld5yltn5hlkc58c4q9,1,2200000.0,136227.0,0.0
osmo13t0fv740cd8cm0uhuhndh8zuygfw6433hu4ydm,7,105631493.0,51202631.71428572,0.0
osmo13t0lxnr6rv5jsn4fdyy0l4dwewv8rx6m3f6zvk,1,100.0,6.0,0.0
osmo13t2p2m67095uj5z0u7k9x8eszx4m5nq9edu0s5,1,4105634.0,1.512447427704394e+20,0.0
osmo13t2w6pv5axcrc52ge2x4g8kswynwc96g3l0fua,4,7.75000001650425e+17,54200.25,0.0
osmo13t4auvf5mmy6js0y4cms4vdzf5z8fasjyvdauw,2,625205.0,1.4208444700010757e+18,0.0
osmo13t6fexpxw87dmcpgaey3wrpqcgmzhfssagm7yv,1,100.0,6.0,0.0
osmo13t8neq0qaql9f8rxgt7efh9avt9vfvpenl6eew,1,5216025338.0,7042529.0,0.0
osmo13t90r7wm8tgylslqsfsjgppaxms3s8d2gw73t4,3,27719588.333333332,5605775.666666667,0.0
osmo13tam775g6jvtgng370gjzahh7ucxs8he4ch7wy,1,500000.0,617018.0,0.0
osmo13tdp9dluewvh4hyq2r3ytmkxkfd9qcfuk4l48p,1,26000000.0,1.515768424872238e+17,0.0
osmo13tfdcwq50fq70rfkfdlcazslks6f2504afrt4j,2,7000000.5,69342.5,0.0
osmo13tg36pugu6nz6v30qta8aqp4v3khr2rgls3ryg,1,100.0,6.0,0.0
osmo13tmt89ctml69hywq0fryzkgh8649c64esmjurd,1,100.0,6.0,0.0
osmo13tpjvjdpm9ss9md2st7q2pgh65jfpjfyx9xns6,1,442056779.0,40939580.0,0.0
osmo13tpmq5yxzp36u6e2a55yq3p865xcpn0k66aqrh,1,100.0,6.0,0.0
osmo13tqcx6ef6r9x0l4jcw5phmnw2rl6fd57y2ksl2,1,100.0,6.0,0.0
osmo13trykjdrpw5wjqy4djrm9tphs75uh24elhm9v8,1,100.0,6.0,0.0
osmo13tw6qxfdj99ypc9pmvpvl4vdycmtnhduktsht2,1,100.0,6.0,0.0
osmo13tx000lakxacxrwkk2avw3whrexwyz5mw08rh5,2,269827241.0,143913.5,0.0
osmo13ty34qp67464c9jm5wuag2ckesxf8aukwdcgr2,1,100.0,6.0,0.0
osmo13tz2c803xy089usw069vmga8lfurf5a5mmtjru,8,25160616.5,121023198363.0,0.0
osmo13u0qyqwh8wgnu5wq4p8vwwsyy8azjtjl48zecq,20,7892539.4,6702984.25,0.0
osmo13u0swjkxspchjzrftaa5v60rcagj35lq37vlz5,1,7400000000.0,18504.0,0.0
osmo13u30wqju8fnstqvt906n796rx6g9uz4zpsr86c,3,539534.0,437208.3333333333,0.0
osmo13u50rrjvcw98k8ahuvsul50agdj686kzhdrkxj,1,100.0,6.0,0.0
osmo13u5y9vkaplwzl4qyj9y855wjwp4krta93dqu6d,3,4.666666666757311e+18,199682888519382.0,0.0
osmo13u86y80fl8ml7j849n6meww5ad8elulzjkdk3q,1,100.0,6.0,0.0
osmo13u9fk0juue6uyf9t6vrsn6c2czt30dac62sz6x,2,13369632.5,1854542.5,0.0
osmo13ucc2j9whc0hp8zpck963q2g9dvxlew6z0svlp,1,100.0,6.0,0.0
osmo13uhl4tp3flplqpfnwjhz45req2wj2fjza2hlz7,3,147000000.0,63607414.666666664,0.0
osmo13ujz62j0p2dqtqvvv36nf58lw0zdmastr85zs2,1,116407304.0,10662464.0,0.0
osmo13ujzj0ryuq52e3udcl87tc7lj3sx8j9yf7vk0z,1,100.0,6.0,0.0
osmo13ul7l6jd2gpvkpdqdv98gdgwq97g3378me2gqn,9,6457299.666666667,4626382.444444444,0.0
osmo13ula0hse43qng6h0np89ylch2eg2ftw74dur55,1,100.0,6.0,0.0
osmo13un9fshzuy0rhqwgrs0umy3dh7jv97530zhk8s,3,5.736992955034868e+16,1032092.6666666666,0.0
osmo13upmgc23c6cqj9lpxntfw54nuyfmsplr7kc2sy,1,100.0,6.0,0.0
osmo13uqswr53clmyxmed8stq8vu5juvm4dh3eeap5n,1,100.0,6.0,0.0
osmo13ur6hnj6p9358g6c74g9qh3tsd8a7yeu0xcseq,1,100.0,6.0,0.0
osmo13uuhdatp96nc39gq30kxujaqu58psvcdlsr3rj,2,2566873.0,37753858.5,0.0
osmo13uuj85p6f70nk2zs2naxyzwyqmp346p5v4wen0,2,6.284541918350238e+19,484984630.0,0.0
osmo13uup3md785lsd74aws4hx2et052mferw8n6yat,3,6566666.666666667,152863283270.33334,0.0
osmo13uuzqvqkkmnmvdj5863qg4u3gcs8vh3ykgc7rl,1,100.0,6.0,0.0
osmo13uvav8jhnhc0dgguz2zh8vxs3y55wpupg67ysf,1,100.0,6.0,0.0
osmo13uvvugz7mv6j6w7j55mql4q2v9w8tkgzkl8cpx,1,100.0,6.0,0.0
osmo13uvyk04v4d47pwul5tphw0grqpy77vlvu6fcqf,2,526942.5,3.13212248230648e+18,0.0
osmo13uwfwpd6kkvx7ttwmf527mlua6lzeyaludr3fg,1,100.0,6.0,0.0
osmo13uwk2jaxtg69mxh98wf4x766gdg5d3xnrpxuu7,1,100.0,6.0,0.0
osmo13uxtw430xyr2x387j4d3jkwzs0c03qpn46a9vf,5,2.1931270751960018e+18,561293411.8,0.0
osmo13uyv2mzgrc4r0c8aslsvkfy7dcmgflq0krm7d3,2,1610093.5,1.8629969532210698e+18,0.0
osmo13uzrp0xnhgq37gysmrje48pk4asp2zag263akh,16,3.687500000000943e+17,652418010925771.8,0.0
osmo13v0ftyyaxsj96hs8vs5hfqunxxewz7ykurjxmj,9,2068076.888888889,6.664043881794733e+19,0.0
osmo13v2hrq9ye8z4sd2yls20nmgcmf5wjy2kkkaue7,12,8.333333456987434e+17,1472490095.25,0.0
osmo13v3d5lq5a7hvmg927xmd0zck9zpmzzg0qgkpme,1,1565012.0,1916100.0,0.0
osmo13v9ar525ffcg0kvxurdqfaeky8lragkf76uvr5,1,100.0,6.0,0.0
osmo13vc4t43tn0fzj3lm8hz50qqful572vy4etp2ma,1,760000000.0,15352197.0,0.0
osmo13vf0xrt5kchx7a7zqqsn96c75rtffrqn53w8gv,2,4867969.5,62632.0,0.0
osmo13vhs8qwxfyyl8t6lqne6q0wa8xpsekez9ue6yr,1,100.0,6.0,0.0
osmo13vjf742r9p55vuvywwtkwawcc5aerjdud8z45u,1,204402830.0,13562955.0,0.0
osmo13vklf8y5mmu0hatl0jyw8snzhswylz8c4r3y97,1,100.0,6.0,0.0
osmo13vn7ja2rtlyjc3raddecgfauwpsq9tplq6l2er,13,298379080.0769231,4.077613718500588e+16,0.0
osmo13vnwpz342e2sj0pmd27t7fzl4enupf5cdj882k,1,2.980938e+18,8876591584.0,0.0
osmo13vpusd65rvmvqfx847rfpeg8x4u7sw9d3pgsq0,2,28944896684.5,212358015.0,0.0
osmo13vq0ken7un68qpx2ufzplkd8wl8kggpggd2qyv,1,100.0,6.0,0.0
osmo13vqnpl42jyppn6wq5j76p5np5jgvxrk26zput4,1,143000000.0,2646133.0,0.0
osmo13vrkelxvuaw862xmwxxds8e3vrs7rm3q54qc6x,3,8405326666.666667,18335902.0,0.0
osmo13vtg6907g7gta86unrpc3v2s378rt4pgzkk6e5,1,145500000.0,19775915437.0,0.0
osmo13w622psclveyzn0zfk4l2ypvkfmyt20w33nh20,2,83465521.5,6873548.0,0.0
osmo13w7kde4y8hwfxuxuuanhhyruyel737wjx0mnaa,1,100.0,6.0,0.0
osmo13wahxjrjtkc3tppn9900asjjf6hcxyp93unry7,1,83000000.0,130936389.0,0.0
osmo13wanjkzxy6k8chmk66eg25pj7wmvgzvaxexlfm,27,130359374.55555555,1998581326.6296296,0.0
osmo13wch9cqvesgw3c0rs0uuqt8q608zyyqwwympvf,2,177693541.0,10936316.0,0.0
osmo13we7ut5af8a5kpg42jvksvfr8vy5xc9hdvmd0s,1,100.0,6.0,0.0
osmo13wgr9uxhqm24w40s3pxdlz33dcml57hz5lf6ee,4,2105567.25,3382846.5,0.0
osmo13wmhgjqsxaatdrkpenjl4gs6fmjx4lkrvq5ca8,2,121628134.5,2.092284726500038e+19,0.0
osmo13wpucujpevq2wvjmq5uxgg65h6v6xpqs8j8gwv,5,4.000000000000014e+21,1.317668216440712e+22,0.0
osmo13wt374wcxuljjee5gz5ff6v4zquc7hz3q4hc90,1,100.0,6.0,0.0
osmo13wu6qu2c8yq0hcapt937zwtpkk9hyr05sv5slc,1,230169896.0,2.2812591569498534e+19,0.0
osmo13wuh7qqka4ej0a9d2zhmtnvut0jmz6nqc3cmsq,1,1000000.0,1262828.0,0.0
osmo13wuu92f6gp80pcznyjpt7s83jvsvds2v2mnfe4,1,1.8351234e+20,5452196.0,0.0
osmo13wvfly3ejmzmjqwzgqktv2tvpn6ar5wsfpx606,4,2401382305.0,265754392.5,0.0
osmo13wz6fawrfpv0gw47ufrujk82z6tlkdtxxh9txp,1,100.0,6.0,0.0
osmo13x3x06x68e5qqkdw0zyey6l6pusds9ch42qf72,1,5166389270.0,2.0396990360626196e+18,0.0
osmo13x4eyn2r0zy6qr7fch8rmk5ygsfkkykqq04hxu,1,100.0,6.0,0.0
osmo13x5et662arua2pyfw22795ywyn7va4m6nn8ru0,1,179723276.0,16392003.0,0.0
osmo13x9ckwpcpxjkswuuwdtde9een9jw9kdp82yszh,6,2.1666666666700398e+18,26921803.666666668,0.0
osmo13xdpxuwlp69hjxsrdwv0k2rr2khh7ta6r0zhuy,1,100.0,6.0,0.0
osmo13xeujyn66fy8g3q2ml34z80gwhfx7ecte5h0d3,1,100.0,6.0,0.0
osmo13xfgg0puhmcjgwrhj35l8tugs980vsgwn8jrg7,1,100.0,6.0,0.0
osmo13xgytlxu49t5kn08uf9u2c9zk2wj4ajjxss9nn,2,500000.0,8349072.5,0.0
osmo13xl7vfyn0mwrwg27mvcta0cqy7dg3qyyr57js0,2,2.500000001462773e+18,625423611.5,0.0
osmo13xm32fn7undhv329t0ss9ljhlsuzxqul2yzp8a,1,100.0,6.0,0.0
osmo13xnt8whr78jgyjdy0gtevq9s6mwrfwvtskc5tt,1,100.0,6.0,0.0
osmo13xrxdnny2x9xdlm2r3x9guq7a4e0x0u25tktrf,1,100.0,6.0,0.0
osmo13xspz2aqhzat38gznkmj5fpcdf2rhehm7ye42w,3,767753.6666666666,2919086.6666666665,0.0
osmo13xu3tyk8n5ayc66ff5de3sev7cd7n6un2muk8j,1,1053611625.0,71686877.0,0.0
osmo13xwtgqmwksn08cnztfvxu9me80824xgslyqrs9,1,2200000.0,145967.0,0.0
osmo13xxeqtqxxpgy8dl75uys658met3jgug52k73zl,4,11885559.5,574359.5,0.0
osmo13y0uyq6qwxkc7rjm3vtg479v43sefx8l8ulmt3,1,700000.0,10166708.0,0.0
osmo13y22v4mx9zq54v6x37krk7m8wsd5tqfnzjsvl8,3,8207736666.666667,25241589.666666668,0.0
osmo13y3f0nz9a74e6r5teqjpfhzexw7eqahxnzpspy,1,100.0,6.0,0.0
osmo13y47dz3vlfsqectvcya3w8d5m4fsegq8adfs8p,7,221035847.7142857,161659472.57142857,0.0
osmo13y4wr2skln0frfe03a7wh80875amsetamun2c9,60,20000000.0,7705109523.133333,0.0
osmo13y73z8eac2ss3j7n7ef9sy7gwu0xf7c8gp4kxr,1,100.0,6.0,0.0
osmo13y7khy0z894mh5uatuvmjr8hrltz5gq00zvv53,1,1090000.0,2.4883225836928113e+18,0.0
osmo13y7wkfhxls29hdlyfaq556g2c0fxflfecdpu08,4,6661049.5,6846893.75,0.0
osmo13y8fg542x7vw3j5shc0ezkz7qumfa57pzllvdn,1,100.0,6.0,0.0
osmo13y9m0z2qqttj7cafufzg00ac55phxr7lcad8sd,1,100.0,6.0,0.0
osmo13ydchv40zs7t4lcytpyvsy47c84e93027udyhl,3,8.634209455052651e+19,41544957.666666664,0.0
